Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2021-07-07 18:05:30;"Leg";"Squat (Barbell)";5;140;kg;3;;;;0;;;29m
2021-07-07 18:05:30;"Leg";"Squat (Barbell)";6;150;kg;3;;;;0;;;29m
2021-07-07 18:05:30;"Leg";"Squat (Barbell)";7;160;kg;3;;;;0;;;29m
2021-07-07 18:05:30;"Leg";"Squat (Barbell)";8;100;kg;10;;;;0;;;29m
2021-07-09 18:05:45;"Push";"Seated Overhead Press (Barbell)";1;50;kg;8;;;;0;"";"";1h 37m
2021-07-09 18:05:45;"Push";"Seated Overhead Press (Barbell)";2;60;kg;5;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Seated Overhead Press (Barbell)";3;65;kg;3;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Seated Overhead Press (Barbell)";4;70;kg;3;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Seated Overhead Press (Barbell)";5;75;kg;3;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Seated Overhead Press (Barbell)";6;80;kg;3;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Seated Overhead Press (Barbell)";7;70;kg;3;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Seated Overhead Press (Barbell)";8;70;kg;3;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Seated Overhead Press (Barbell)";9;70;kg;5;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Decline Bench Press (Barbell)";1;70;kg;5;;;;0;"";;1h 37m
2021-07-09 18:05:45;"Push";"Decline Bench Press (Barbell)";2;80;kg;5;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Decline Bench Press (Barbell)";3;90;kg;5;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Decline Bench Press (Barbell)";4;100;kg;5;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Decline Bench Press (Barbell)";5;105;kg;6;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Skullcrushers (EZ Bar)";1;27.5;kg;12;;;;0;"";;1h 37m
2021-07-09 18:05:45;"Push";"Skullcrushers (EZ Bar)";2;27.5;kg;12;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Skullcrushers (EZ Bar)";3;27.5;kg;12;;;;0;;;1h 37m
2021-07-09 18:05:45;"Push";"Skullcrushers (EZ Bar)";4;27.5;kg;12;;;;0;;;1h 37m
2021-07-10 16:13:39;"Pull";"Deadlift (Barbell)";1;70;kg;8;;;;0;"";"";1h 27m
2021-07-10 16:13:39;"Pull";"Deadlift (Barbell)";2;110;kg;8;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Deadlift (Barbell)";3;140;kg;8;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Deadlift (Barbell)";4;160;kg;8;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Deadlift (Barbell)";5;180;kg;8;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Hammer Curls Tricep Bar";1;27.5;kg;8;;;;0;"";;1h 27m
2021-07-10 16:13:39;"Pull";"Hammer Curls Tricep Bar";2;30;kg;8;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Hammer Curls Tricep Bar";3;32.5;kg;8;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Hammer Curls Tricep Bar";4;35;kg;10;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Hammer Curls Tricep Bar";5;37.5;kg;8;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Shrug (Barbell Behind Back)";1;70;kg;12;;;;0;"";;1h 27m
2021-07-10 16:13:39;"Pull";"Shrug (Barbell Behind Back)";2;75;kg;12;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Shrug (Barbell Behind Back)";3;80;kg;12;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Shrug (Barbell Behind Back)";4;85;kg;12;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Yates Rows";1;60;kg;12;;;;0;"";;1h 27m
2021-07-10 16:13:39;"Pull";"Yates Rows";2;60;kg;12;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Yates Rows";3;60;kg;12;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"Yates Rows";4;60;kg;12;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"21s (Barbell)";1;20;kg;21;;;;0;"";;1h 27m
2021-07-10 16:13:39;"Pull";"21s (Barbell)";2;20;kg;21;;;;0;;;1h 27m
2021-07-10 16:13:39;"Pull";"21s (Barbell)";3;20;kg;21;;;;0;;;1h 27m
2021-07-12 18:21:26;"Push";"Incline Bench Press (Barbell)";1;60;kg;5;;;;0;"";"";1h 12m
2021-07-12 18:21:26;"Push";"Incline Bench Press (Barbell)";2;70;kg;5;;;;0;;;1h 12m
2021-07-12 18:21:26;"Push";"Incline Bench Press (Barbell)";3;75;kg;5;;;;0;;;1h 12m
2021-07-12 18:21:26;"Push";"Incline Bench Press (Barbell)";4;80;kg;5;;;;0;;;1h 12m
2021-07-12 18:21:26;"Push";"Incline Bench Press (Barbell)";5;80;kg;5;;;;0;;;1h 12m
2021-07-12 18:21:26;"Push";"Incline Bench Press (Barbell)";6;80;kg;5;;;;0;;;1h 12m
2021-07-12 18:21:26;"Push";"Decline Bench Press (Barbell)";1;60;kg;10;;;;0;"";;1h 12m
2021-07-12 18:21:26;"Push";"Decline Bench Press (Barbell)";2;70;kg;10;;;;0;;;1h 12m
2021-07-12 18:21:26;"Push";"Decline Bench Press (Barbell)";3;80;kg;10;;;;0;;;1h 12m
2021-07-12 18:21:26;"Push";"Decline Bench Press (Barbell)";4;80;kg;10;;;;0;;;1h 12m
2021-07-12 18:21:26;"Push";"Bench Press - Close Grip (Barbell)";1;60;kg;12;;;;0;"";;1h 12m
2021-07-12 18:21:26;"Push";"Bench Press - Close Grip (Barbell)";2;60;kg;12;;;;0;;;1h 12m
2021-07-12 18:21:26;"Push";"Bench Press - Close Grip (Barbell)";3;60;kg;12;;;;0;;;1h 12m
2021-07-12 18:21:26;"Push";"Bench Press - Close Grip (Barbell)";4;60;kg;12;;;;0;;;1h 12m
2021-07-13 18:18:31;"Pull";"Pendlay Row (Barbell)";1;60;kg;8;;;;0;"";"";1h 17m
2021-07-13 18:18:31;"Pull";"Pendlay Row (Barbell)";2;70;kg;8;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Pendlay Row (Barbell)";3;80;kg;8;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Pendlay Row (Barbell)";4;90;kg;8;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Pendlay Row (Barbell)";5;100;kg;6;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Bicep Curl (Barbell)";1;30;kg;8;;;;0;"";;1h 17m
2021-07-13 18:18:31;"Pull";"Bicep Curl (Barbell)";2;32.5;kg;8;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Bicep Curl (Barbell)";3;35;kg;8;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Bicep Curl (Barbell)";4;37.5;kg;8;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Bicep Curl (Barbell)";5;40;kg;8;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Reverse Fly (Dumbbell)";1;11.5;kg;12;;;;0;"";;1h 17m
2021-07-13 18:18:31;"Pull";"Reverse Fly (Dumbbell)";2;11.5;kg;12;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Reverse Fly (Dumbbell)";3;11.5;kg;12;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Reverse Fly (Dumbbell)";4;11.5;kg;12;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Landmine Row (Narrow Grip)";1;20;kg;12;;;;0;"";;1h 17m
2021-07-13 18:18:31;"Pull";"Landmine Row (Narrow Grip)";2;40;kg;12;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Landmine Row (Narrow Grip)";3;50;kg;12;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Landmine Row (Narrow Grip)";4;60;kg;12;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Zottman Curl (Dumbbell)";1;11.5;kg;10;;;;0;"";;1h 17m
2021-07-13 18:18:31;"Pull";"Zottman Curl (Dumbbell)";2;11.5;kg;12;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Zottman Curl (Dumbbell)";3;11.5;kg;12;;;;0;;;1h 17m
2021-07-13 18:18:31;"Pull";"Zottman Curl (Dumbbell)";4;11.5;kg;12;;;;0;;;1h 17m
2021-07-14 18:12:31;"Legs";"Squat (Barbell)";1;60;kg;8;;;;0;"";"";1h 4m
2021-07-14 18:12:31;"Legs";"Squat (Barbell)";2;80;kg;5;;;;0;;;1h 4m
2021-07-14 18:12:31;"Legs";"Squat (Barbell)";3;100;kg;5;;;;0;;;1h 4m
2021-07-14 18:12:31;"Legs";"Squat (Barbell)";4;110;kg;5;;;;0;;;1h 4m
2021-07-14 18:12:31;"Legs";"Squat (Barbell)";5;125;kg;5;;;;0;;;1h 4m
2021-07-14 18:12:31;"Legs";"Squat (Barbell)";6;145;kg;5;;;;0;;;1h 4m
2021-07-14 18:12:31;"Legs";"Squat (Barbell)";7;155;kg;5;;;;0;;;1h 4m
2021-07-14 18:12:31;"Legs";"Hip Thrust (Barbell)";1;70;kg;12;;;;0;"";;1h 4m
2021-07-14 18:12:31;"Legs";"Hip Thrust (Barbell)";2;80;kg;10;;;;0;;;1h 4m
2021-07-14 18:12:31;"Legs";"Hip Thrust (Barbell)";3;90;kg;10;;;;0;;;1h 4m
2021-07-14 18:12:31;"Legs";"Hip Thrust (Barbell)";4;100;kg;10;;;;0;;;1h 4m
2021-07-24 15:11:00;"Full body";"Deadlift (Barbell)";1;70;kg;8;;;;0;"";"";1h 15m
2021-07-24 15:11:00;"Full body";"Deadlift (Barbell)";2;90;kg;8;;;;0;;;1h 15m
2021-07-24 15:11:00;"Full body";"Deadlift (Barbell)";3;110;kg;8;;;;0;;;1h 15m
2021-07-24 15:11:00;"Full body";"Deadlift (Barbell)";4;130;kg;8;;;;0;;;1h 15m
2021-07-24 15:11:00;"Full body";"Deadlift (Barbell)";5;150;kg;8;;;;0;;;1h 15m
2021-07-24 15:11:00;"Full body";"Bench Press (Barbell)";1;70;kg;8;;;;0;"";;1h 15m
2021-07-24 15:11:00;"Full body";"Bench Press (Barbell)";2;80;kg;8;;;;0;;;1h 15m
2021-07-24 15:11:00;"Full body";"Bench Press (Barbell)";3;90;kg;8;;;;0;;;1h 15m
2021-07-24 15:11:00;"Full body";"Bicep Curl (Dumbbell)";1;11.5;kg;15;;;;0;"";;1h 15m
2021-07-24 15:11:00;"Full body";"Bicep Curl (Dumbbell)";2;11.5;kg;15;;;;0;;;1h 15m
2021-07-24 15:11:00;"Full body";"Bicep Curl (Dumbbell)";3;11.5;kg;15;;;;0;;;1h 15m
2021-07-24 15:11:00;"Full body";"Squat (Barbell)";1;60;kg;10;;;;0;"";;1h 15m
2021-07-24 15:11:00;"Full body";"Squat (Barbell)";2;80;kg;10;;;;0;;;1h 15m
2021-07-24 15:11:00;"Full body";"Squat (Barbell)";3;100;kg;12;;;;0;;;1h 15m
2021-07-26 18:26:25;"Push";"Bench Press (Barbell)";1;60;kg;5;;;;0;"";"";1h
2021-07-26 18:26:25;"Push";"Bench Press (Barbell)";2;80;kg;5;;;;0;;;1h
2021-07-26 18:26:25;"Push";"Bench Press (Barbell)";3;90;kg;5;;;;0;;;1h
2021-07-26 18:26:25;"Push";"Bench Press (Barbell)";4;100;kg;5;;;;0;;;1h
2021-07-26 18:26:25;"Push";"Bench Press (Barbell)";5;110;kg;4;;;;0;;;1h
2021-07-26 18:26:25;"Push";"Lateral Raise (Dumbbell)";1;11.5;kg;12;;;;0;"";;1h
2021-07-26 18:26:25;"Push";"Lateral Raise (Dumbbell)";2;11.5;kg;12;;;;0;;;1h
2021-07-26 18:26:25;"Push";"Lateral Raise (Dumbbell)";3;11.5;kg;12;;;;0;;;1h
2021-07-26 18:26:25;"Push";"Lateral Raise (Dumbbell)";4;11.5;kg;15;;;;0;;;1h
2021-07-26 18:26:25;"Push";"Skullcrushers (EZ Bar)";1;27.5;kg;12;;;;0;"";;1h
2021-07-26 18:26:25;"Push";"Skullcrushers (EZ Bar)";2;30;kg;12;;;;0;;;1h
2021-07-26 18:26:25;"Push";"Skullcrushers (EZ Bar)";3;32.5;kg;12;;;;0;;;1h
2021-07-26 18:26:25;"Push";"Skullcrushers (EZ Bar)";4;32.5;kg;12;;;;0;;;1h
2021-07-26 18:26:25;"Push";"Decline Bench Press (Barbell)";1;60;kg;12;;;;0;"";;1h
2021-07-26 18:26:25;"Push";"Decline Bench Press (Barbell)";2;70;kg;12;;;;0;;;1h
2021-07-26 18:26:25;"Push";"Decline Bench Press (Barbell)";3;80;kg;8;;;;0;;;1h
2021-07-27 18:14:29;"Pull";"Landmine Row (Narrow Grip)";1;20;kg;10;;;;0;"";"";1h 16m
2021-07-27 18:14:29;"Pull";"Landmine Row (Narrow Grip)";2;35;kg;10;;;;0;;;1h 16m
2021-07-27 18:14:29;"Pull";"Landmine Row (Narrow Grip)";3;45;kg;8;;;;0;;;1h 16m
2021-07-27 18:14:29;"Pull";"Landmine Row (Narrow Grip)";4;55;kg;8;;;;0;;;1h 16m
2021-07-27 18:14:29;"Pull";"Landmine Row (Narrow Grip)";5;65;kg;8;;;;0;;;1h 16m
2021-07-27 18:14:29;"Pull";"Landmine Row (Narrow Grip)";6;75;kg;8;;;;0;;;1h 16m
2021-07-27 18:14:29;"Pull";"Landmine Row (Narrow Grip)";7;80;kg;8;;;;0;;;1h 16m
2021-07-27 18:14:29;"Pull";"Bicep Curl EZ Bar";1;27.5;kg;12;;;;0;"";;1h 16m
2021-07-27 18:14:29;"Pull";"Bicep Curl EZ Bar";2;30;kg;12;;;;0;;;1h 16m
2021-07-27 18:14:29;"Pull";"Bicep Curl EZ Bar";3;30;kg;12;;;;0;;;1h 16m
2021-07-27 18:14:29;"Pull";"Bicep Curl EZ Bar";4;30;kg;12;;;;0;;;1h 16m
2021-07-27 18:14:29;"Pull";"Shrugs Trap Bar";1;60;kg;15;;;;0;"";;1h 16m
2021-07-27 18:14:29;"Pull";"Shrugs Trap Bar";2;60;kg;15;;;;0;;;1h 16m
2021-07-27 18:14:29;"Pull";"Shrugs Trap Bar";3;60;kg;15;;;;0;;;1h 16m
2021-07-27 18:14:29;"Pull";"Shrugs Trap Bar";4;60;kg;15;;;;0;;;1h 16m
2021-07-28 18:12:27;"Legs";"Squat (Barbell)";1;60;kg;5;;;;0;"";"";1h 4m
2021-07-28 18:12:27;"Legs";"Squat (Barbell)";2;80;kg;5;;;;0;;;1h 4m
2021-07-28 18:12:27;"Legs";"Squat (Barbell)";3;100;kg;5;;;;0;;;1h 4m
2021-07-28 18:12:27;"Legs";"Squat (Barbell)";4;120;kg;5;;;;0;;;1h 4m
2021-07-28 18:12:27;"Legs";"Squat (Barbell)";5;140;kg;5;;;;0;;;1h 4m
2021-07-28 18:12:27;"Legs";"Romanian Deadlift (Barbell)";1;60;kg;8;;;;0;"";;1h 4m
2021-07-28 18:12:27;"Legs";"Romanian Deadlift (Barbell)";2;70;kg;8;;;;0;;;1h 4m
2021-07-28 18:12:27;"Legs";"Romanian Deadlift (Barbell)";3;80;kg;8;;;;0;;;1h 4m
2021-07-28 18:12:27;"Legs";"Romanian Deadlift (Barbell)";4;90;kg;8;;;;0;;;1h 4m
2021-07-30 18:13:31;"Push";"Seated Overhead Press (Dumbbell)";1;22.5;kg;8;;;;0;"";"";1h 8m
2021-07-30 18:13:31;"Push";"Seated Overhead Press (Dumbbell)";2;27.5;kg;8;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Seated Overhead Press (Dumbbell)";3;30;kg;8;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Seated Overhead Press (Dumbbell)";4;32.5;kg;8;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Seated Overhead Press (Dumbbell)";5;35;kg;5;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Seated Overhead Press (Dumbbell)";6;25;kg;12;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Bench Press (Barbell)";1;60;kg;12;;;;0;"";;1h 8m
2021-07-30 18:13:31;"Push";"Bench Press (Barbell)";2;70;kg;12;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Bench Press (Barbell)";3;80;kg;8;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Bench Press (Dumbbell)";1;27.5;kg;15;;;;0;"";;1h 8m
2021-07-30 18:13:31;"Push";"Seated French Press (Tri Bar)";1;22.5;kg;12;;;;0;"";;1h 8m
2021-07-30 18:13:31;"Push";"Seated French Press (Tri Bar)";2;25;kg;12;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Seated French Press (Tri Bar)";3;25;kg;10;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Seated French Press (Tri Bar)";4;22.5;kg;8;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Upright Row (Barbell)";1;30;kg;10;;;;0;"";;1h 8m
2021-07-30 18:13:31;"Push";"Upright Row (Barbell)";2;32.5;kg;12;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Upright Row (Barbell)";3;35;kg;10;;;;0;;;1h 8m
2021-07-30 18:13:31;"Push";"Upright Row (Barbell)";4;35;kg;15;;;;0;;;1h 8m
2021-08-01 16:09:59;"Pull";"Deadlift (Barbell)";1;70;kg;8;;;;0;"";"";2h 29m
2021-08-01 16:09:59;"Pull";"Deadlift (Barbell)";2;110;kg;5;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Deadlift (Barbell)";3;140;kg;3;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Deadlift (Barbell)";4;160;kg;3;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Deadlift (Barbell)";5;180;kg;3;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Deadlift (Barbell)";6;200;kg;3;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Deadlift (Barbell)";7;210;kg;3;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Bicep Curl EZ Bar";1;27.5;kg;10;;;;0;"";;2h 29m
2021-08-01 16:09:59;"Pull";"Bicep Curl EZ Bar";2;30;kg;10;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Bicep Curl EZ Bar";3;32.2;kg;10;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Bicep Curl EZ Bar";4;35;kg;10;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Reverse Fly (Dumbbell)";1;11.5;kg;12;;;;0;"";;2h 29m
2021-08-01 16:09:59;"Pull";"Reverse Fly (Dumbbell)";2;11.5;kg;12;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Reverse Fly (Dumbbell)";3;11.5;kg;12;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Reverse Fly (Dumbbell)";4;11.5;kg;15;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Bent Over Row (Barbell)";1;70;kg;8;;;;0;"";;2h 29m
2021-08-01 16:09:59;"Pull";"Bent Over Row (Barbell)";2;70;kg;8;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Bent Over Row (Barbell)";3;70;kg;8;;;;0;;;2h 29m
2021-08-01 16:09:59;"Pull";"Bent Over Row (Barbell)";4;70;kg;15;;;;0;;;2h 29m
2021-08-02 18:14:40;"Push";"Bench Press (Barbell)";1;60;kg;5;;;;0;"";"";1h 58m
2021-08-02 18:14:40;"Push";"Bench Press (Barbell)";2;70;kg;5;;;;0;;;1h 58m
2021-08-02 18:14:40;"Push";"Bench Press (Barbell)";3;80;kg;5;;;;0;;;1h 58m
2021-08-02 18:14:40;"Push";"Bench Press (Barbell)";4;90;kg;10;;;;0;;;1h 58m
2021-08-02 18:14:40;"Push";"Bench Press (Barbell)";5;90;kg;10;;;;0;;;1h 58m
2021-08-02 18:14:40;"Push";"Bench Press (Barbell)";6;90;kg;6;;;;0;;;1h 58m
2021-08-02 18:14:40;"Push";"Lateral Raise (Dumbbell)";1;11.5;kg;12;;;;0;"";;1h 58m
2021-08-02 18:14:40;"Push";"Lateral Raise (Dumbbell)";2;12.5;kg;12;;;;0;;;1h 58m
2021-08-02 18:14:40;"Push";"Lateral Raise (Dumbbell)";3;14;kg;12;;;;0;;;1h 58m
2021-08-02 18:14:40;"Push";"Lateral Raise (Dumbbell)";4;15;kg;12;;;;0;;;1h 58m
2021-08-02 18:14:40;"Push";"Skullcrushers (EZ Bar)";1;27.5;kg;12;;;;0;"";;1h 58m
2021-08-02 18:14:40;"Push";"Skullcrushers (EZ Bar)";2;30;kg;12;;;;0;;;1h 58m
